Cationic_Lipid_Mass_Ratio,Phospholipid_Mass_Ratio,Cholesterol_Mass_Ratio,PEG_Lipid_Mass_Ratio,Helper_lipid_ID,Cationic_Lipid_to_mRNA_weight_ratio,Cationic_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Purity,Route_of_administration,Helper_lipid_ID_DOPE,Helper_lipid_ID_DOTAP,Helper_lipid_ID_DSPC,Helper_lipid_ID_MDOA,Helper_lipid_ID_None,Route_of_administration_intramuscular,Route_of_administration_intratracheal,Route_of_administration_intravenous,size,PDI
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.465,0.075,0.45,0.01,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.5,0.1,0.385,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.32967032967033,0.21978021978022,0.43956043956044,0.010989010989011,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.413223140495868,0.165289256198347,0.413223140495868,0.0082644628099173,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.27027027027027,0.324324324324324,0.378378378378378,0.027027027027027,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.25,0.4,0.3,0.05,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.384615384615385,0.21978021978022,0.384615384615385,0.010989010989011,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.4,0.342857142857143,0.228571428571429,0.0285714285714286,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.346534653465347,0.396039603960396,0.247524752475248,0.0099009900990099,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.418604651162791,0.372093023255814,0.186046511627907,0.0232558139534884,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.5,0.1,0.385,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.378378378378378,0.378378378378378,0.216216216216216,0.027027027027027,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.358974358974359,0.41025641025641,0.205128205128205,0.0256410256410256,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.549019607843137,0.235294117647059,0.196078431372549,0.0196078431372549,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.528301886792453,0.264150943396226,0.188679245283019,0.0188679245283019,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.509090909090909,0.290909090909091,0.181818181818182,0.0181818181818182,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.432432432432432,0.324324324324324,0.216216216216216,0.027027027027027,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.390243902439024,0.390243902439024,0.195121951219512,0.024390243902439,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.41025641025641,0.307692307692308,0.256410256410256,0.0256410256410256,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.5,0.1,0.385,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.5,0.1,0.385,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.378378378378378,0.378378378378378,0.216216216216216,0.027027027027027,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.358974358974359,0.41025641025641,0.205128205128205,0.0256410256410256,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.549019607843137,0.235294117647059,0.196078431372549,0.0196078431372549,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.528301886792453,0.264150943396226,0.188679245283019,0.0188679245283019,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.509090909090909,0.290909090909091,0.181818181818182,0.0181818181818182,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.432432432432432,0.324324324324324,0.216216216216216,0.027027027027027,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.390243902439024,0.390243902439024,0.195121951219512,0.024390243902439,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.41025641025641,0.307692307692308,0.256410256410256,0.0256410256410256,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.5,0.1,0.385,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.5,0.1,0.385,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.32967032967033,0.21978021978022,0.43956043956044,0.010989010989011,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.413223140495868,0.165289256198347,0.413223140495868,0.0082644628099173,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.27027027027027,0.324324324324324,0.378378378378378,0.027027027027027,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.25,0.4,0.3,0.05,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.384615384615385,0.21978021978022,0.384615384615385,0.010989010989011,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.4,0.342857142857143,0.228571428571429,0.0285714285714286,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.346534653465347,0.396039603960396,0.247524752475248,0.0099009900990099,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.418604651162791,0.372093023255814,0.186046511627907,0.0232558139534884,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.5,0.1,0.385,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.5,0.1,0.385,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.549019607843137,0.235294117647059,0.196078431372549,0.0196078431372549,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.549019607843137,0.235294117647059,0.196078431372549,0.0196078431372549,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.5,0.1,0.385,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.5,0.1,0.385,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.309,0.363,0.259,0.069,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.337,0.322,0.288,0.054,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.215,0.443,0.274,0.067,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.285,0.369,0.233,0.114,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.47,0.404,0.057,0.068,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.41,0.395,0.16,0.035,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.313333,0.313333,0.313333,0.06,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.5,0.235,0.235,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.22,0.22,0.5,0.06,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.27,0.27,0.41,0.05,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.16,0.395,0.41,0.035,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.395,0.16,0.41,0.035,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.41,0.395,0.16,0.035,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.5,0.235,0.235,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.395,0.16,0.41,0.035,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.41,0.4,0.16,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.323,0.323,0.323,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.4,0.16,0.41,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.415,0.405,0.16,0.02,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.405,0.16,0.415,0.02,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.415,0.405,0.165,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.405,0.165,0.415,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.42,0.405,0.165,0.01,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.49,0.25,0.24,0.02,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.485,0.1,0.4,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,12.66,0.485,0.1,0.4,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.41,0.4,0.16,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.41,0.4,0.16,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,12.66,0.41,0.4,0.16,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.4,0.16,0.41,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.4,0.16,0.41,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,12.66,0.4,0.16,0.41,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.405,0.165,0.415,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.405,0.165,0.415,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,12.66,0.405,0.165,0.415,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.4,0.16,0.41,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.4,0.16,0.41,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,12.66,0.4,0.16,0.41,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.405,0.165,0.415,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.405,0.165,0.415,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,12.66,0.405,0.165,0.415,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.49,0.25,0.24,0.02,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.49,0.25,0.24,0.02,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,12.66,0.49,0.25,0.24,0.02,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.5,0.075,0.415,0.01,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.5,0.29,0.2,0.01,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.455,0.075,0.45,0.02,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.5,0.1775,0.3025,0.02,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.38,0.3,0.3,0.02,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.38,0.16,0.45,0.01,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.38,0.23,0.38,0.01,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.4596,0.2483,0.2671,0.025,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.4458,0.1933,0.3308,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.5,0.075,0.395,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.425,0.3,0.245,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.4471,0.1358,0.3921,0.025,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.4146,0.2483,0.3221,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.38,0.14,0.45,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.5,0.27,0.2,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.4724,0.1119,0.3887,0.0271,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.485,0.1,0.4,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.49,0.075,0.415,0.02,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.3425,0.1875,0.45,0.02,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.22,0.3,0.45,0.03,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.49,0.28,0.2,0.03,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.4461,0.2489,0.2794,0.0256,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.3211,0.2489,0.4044,0.0256,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.49,0.1875,0.3125,0.01,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.4213,0.1875,0.3813,0.01,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.4561,0.1364,0.3819,0.0256,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.445,0.075,0.45,0.03,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.49,0.3,0.2,0.01,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.345,0.3,0.325,0.03,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.3936,0.2489,0.3419,0.0156,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.24,0.3,0.45,0.01,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.465,0.075,0.45,0.01,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.3736,0.2994,0.3171,0.01,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.49,0.075,0.415,0.02,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.3425,0.1875,0.45,0.02,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.22,0.3,0.45,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.49,0.28,0.2,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.4461,0.2489,0.2794,0.0256,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.3211,0.2489,0.4044,0.0256,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.49,0.1875,0.3125,0.01,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.4213,0.1875,0.3813,0.01,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.4561,0.1364,0.3819,0.0256,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.445,0.075,0.45,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.49,0.3,0.2,0.01,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.345,0.3,0.325,0.03,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.3936,0.2489,0.3419,0.0156,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.24,0.3,0.45,0.01,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.465,0.075,0.45,0.01,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.4637,0.075,0.4421,0.0192,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.485,0.1,0.4,0.015,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,16.95,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.64,0.485,0.1,0.4,0.015,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
