smiles,Helper_lipid_ID,Helper_lipid_ID_DOPE,Helper_lipid_ID_DOTAP,Helper_lipid_ID_DSPC,Helper_lipid_ID_MDOA,Cationic_Lipid_to_mRNA_weight_ratio,Cationic_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Purity,Mix_type,Cargo_type,Cargo_type_mRNA,Cargo_type_pDNA,Cargo_type_siRNA,Target_or_delivered_gene,Model_type,Model_type_A549,Model_type_BDMC,Model_type_BMDM,Model_type_HBEC_ALI,Model_type_HEK293T,Model_type_HeLa,Model_type_IGROV1,Model_type_Mouse,Model_type_RAW264p7,Delivery_target,Delivery_target_body,Delivery_target_dendritic_cell,Delivery_target_generic_cell,Delivery_target_liver,Delivery_target_lung,Delivery_target_lung_epithelium,Delivery_target_macrophage,Delivery_target_muscle,Delivery_target_spleen,Route_of_administration,Route_of_administration_in_vitro,Route_of_administration_intramuscular,Route_of_administration_intratracheal,Route_of_administration_intravenous,Batch_or_individual_or_barcoded,Batch_or_individual_or_barcoded_Barcoded,Batch_or_individual_or_barcoded_Individual,Value_name,Formulation_ID,Cationic_Lipid_Mass_Ratio,Phospholipid_Mass_Ratio,Cholesterol_Mass_Ratio,PEG_Lipid_Mass_Ratio,Amine,Tail,Lipid_name,Library_ID,Experiment_ID,Experimenter_ID,Experiment_weight,Goal,screen_id,Source,Sample_weight,Comment,Amine_number,Full_SMILES,Amine_SMILES,Tail_length,Num_tails,Ketone,Isocyanide,Is_cyclic,Formulation,Batch_or_individual,Random_id,4CR_Lipid_name,Aldehyde,Carboxylic_acid,Amine_name,Tail_name,Linker,MolWt,Tail_count,Num tails,Common_name,Ester,Disulfide,Total_radiance,Form_comment,molecular_weight,split_name_for_normalization,Encapsulation_Efficiency_EE<50,Encapsulation_Efficiency_50<=EE<80,Encapsulation_Efficiency_80<EE<=100,PDI_0_0to0_2,PDI_0_2to0_3,PDI_0_3to0_4,PDI_0_4to0_5,toxic,size,Biodistribution_lymph_nodes,Biodistribution_heart,Biodistribution_liver,Biodistribution_spleen,Biodistribution_lung,Biodistribution_kidney,Biodistribution_muscle,quantified_total_luminescence,unnormalized_delivery,quantified_delivery
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOPE,1,0,0,0,5,34.95968380864994,9.996469261057408,50.05519431977709,4.988652610515571,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 5,49.7,9.3,24.2,16.8,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.34,0.5812143606898561
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOPE,1,0,0,0,5,60.04440991849754,9.994205641233549,28.9634506273497,0.9979338129192215,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 6,76.2,8.3,12.5,3,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.78,-1.3706713
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOPE,1,0,0,0,5,20.001112453764996,30.025977767954842,48.982482399017904,0.9904273792622468,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 8,34.1,33.5,28.4,4,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.76,1.6639009379976484
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOTAP,0,1,0,0,5,60.0572043032126,10.000383444450907,24.937585115449345,5.004827136887141,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 9,69.4,7.1,9.8,13.7,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7,-1.431667727
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOTAP,0,1,0,0,15,50.63062010990136,10.052702924669173,36.32309613455054,2.9935808308789356,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 10,66.4,8.1,16.2,9.3,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.01,0.3296040997662142
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOPE,1,0,0,0,15,40.75499158432499,28.68702632557895,25.477894176528228,5.08008791356783,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 11,50.8,23.4,10.8,15,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.58,0.7642036413615959
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOTAP,0,1,0,0,15,60.01199676772696,13.972288474348977,25.00907227739187,1.0066424805322085,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 12,75.5,10.8,10.7,3,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.19,0.46684606027001935
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOTAP,0,1,0,0,5,38.06870059692515,19.963964157282753,36.94725951588013,5.020075729911979,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 13,50.9,16.4,16.8,15.9,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.38,0.6117125741351461
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOPE,1,0,0,0,5,40.046232533456624,29.985432951769543,24.96434663224129,5.003987882532552,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 14,50,24.5,10.6,14.8,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5,-0.059248122
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOPE,1,0,0,0,15,44.00117408648695,30.035391001497114,24.957685850799514,1.0057490612164162,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 15,59.1,26.4,11.4,3.2,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.91,1.0158139022852377
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOPE,1,0,0,0,15,26.814078390211073,20.193257917757027,49.98677811082808,3.0058855812038163,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 16,41.8,20.6,26.5,11.1,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.04,1.877388432114678
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOTAP,0,1,0,0,5,20.014329417639896,30.012362728180925,44.95932721566883,5.0139806385103425,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 17,30.5,28.1,23.3,18.1,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.82,0.9471929220333356
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOPE,1,0,0,0,15,60.024865467949716,9.955589715995139,25.03236611900161,4.987178697053541,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 18,69.1,7.5,9.8,13.6,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.09,0.3906005266567941
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOTAP,0,1,0,0,15,34.98663595722969,10.022302723037415,49.998978751842394,4.992082567890497,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 19,50,8.8,24.3,16.9,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.27,0.5278424871605986
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOTAP,0,1,0,0,5,44.01601738169092,29.9699403225912,25.02304528159251,0.9909970141253727,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 20,60,25.1,11.6,3.2,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.14,1.1911786295956546
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOPE,1,0,0,0,15,39.00193212616887,10.01579905976071,49.996041504430316,0.9862273096401092,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 22,60.1,10.1,26.2,3.6,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.93,1.7935183451401306
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOTAP,0,1,0,0,5,38.95422471268565,9.972266919699283,50.066154115098485,1.0073542525165615,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 23,60.4,9.5,26.4,3.7,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.67,0.07036928548124995
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DOTAP,0,1,0,0,5,19.997494319515837,26.792803876526825,50.0182646475506,3.191437156406731,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 24,32.8,27,27.9,12.4,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.89,1.7630201316948406
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DSPC,0,0,1,0,10,35.3546382551189,15.232420296892613,46.892049562724054,2.5208918852644433,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 1 + DSPC,52.1,15.6,23.5,8.8,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.63,0.03987107203596
OC(CN(CCN(CCN1CCN(CC1)CCN(CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CC(CCCCCCCCCC)O)CCCCCCCCCC,DSPC,0,0,1,0,15,39.231263147836074,9.48669274090511,50.2900177936161,0.9920263176426926,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 22 + DSPC,60.1,10.1,26.2,3.6,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.92,0.26098311951431197
CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,DOPE,1,0,0,0,5,38.081851711093876,9.516602967467778,47.65236588647089,4.749179434967475,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 5,49.7,9.3,24.2,16.8,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.76,0.9014456018654003
CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,DOPE,1,0,0,0,5,22.244257832861646,29.184058144458568,47.60902793708507,0.9626560855947078,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 8,34.1,33.5,28.4,4,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.47,2.2052442266515446
CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,DOTAP,0,1,0,0,5,63.2413670836416,9.203172127657675,22.949608836543543,4.605851952157174,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 9,69.4,7.1,9.8,13.7,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.74,-1.401169513
CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,DOTAP,0,1,0,0,15,53.99055628440921,9.36854524872982,33.85105202655721,2.789846440303763,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 10,66.4,8.1,16.2,9.3,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.71,0.863322835058788
CCCCCCCCCCC(O)CN(CCCCC1NC(=O)C(CCCCN(CC(O)CCCCCCCCCC)CC(O)CCCCCCCCCC)NC1=O)CC(O)CCCCCCCCCC,DOPE,1,0,0,0,15,44.04423807613906,27.094340237327458,24.06337713483965,4.798044551693837,Pure,Hand,mRNA,1,0,0,FFL,A549,1,0,0,0,0,0,0,0,0,lung_epithelium,0,0,0,0,0,1,0,0,0,in_vitro,1,0,0,0,Individual,0,1,log luminescence,Form 11,50.8,23.4,10.8,15,NaN,NaN,other,other,A549_form_screen,jwitten,1,max,A549_form_screen,external,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,A549_form_screen_other_lung_epithelium_A549_in_vitro,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.53,0.7260808745549836
